Longitude,Latitude,Name,Location
-88.707,37.147,Fort Massac State Park,Metropolis
-88.135,39.403,Fox Ridge State Park,Charleston
-89.86,41.28,Francis City Park,Kewanee
-88.781,40.031,Friends Creek Regional Park,Cisco
-90.077,40.463,Fulton County Rec Area,St David
-89.194,37.604,Giant City State Park,
-88.373,39.457,Gibson City Park,
-88.485,37.375,Golconda Marina ,Golconda
-87.831,42.321,Great Lakes Naval Military,North Chicago
-90.867,39.426,Great River Road Campground,Pleasant Hill
-89.516,41.631,Green River State Wildlife Area,Harmon
-88.931,38.078,Gun Creek -   Rend Lake,Benton
-88.401,38.056,Hamilton County State Conservation Area,McLeansboro
-90.982,40.85,Henderson County State Conservation,Keithsburg
-89.714,41.399,Hennepin Canal Parkway State Park,Sheffield
-88.689,39.317,Hidden Springs State Forest,Strasburg
-87.986,38.25,Hilltop Campground - Grayville,Grayville
-89.045,42.439,Hononegah Forest Preserve,Rockton
-90.066,38.699,Horseshoe Lake Recreation Area,East St. Louis
-89.331,37.118,Horseshoe Lake State Conservation Area - Cairo,Miller City
-88.716,41.322,Illini State Park,Marseilles
-90.403,41.565,Illiniwek Campground,Hampton
-87.807,42.434,Illinois Beach State Park,Zion
-90.074,39.996,Jim Edgar Panther Creek WA,Chandlerville
-89.521,37.834,Johnson Creek,Murphysboro
-89.891,41.33,Johnson Sauk Trail State Park,Kewanee
-89.797,40.824,Jubilee College State Park,Brimfield
-88.477,39.711,Jurgens City Park,Arthur
-90.609,39.299,Kampsville River Park,Kampsville
-87.979,41.204,Kankakee River State Park,Bourbonnais
-90.943,41.098,Keithsburg Riverside Campground,Keithsburg
-87.753,40.139,Kickapoo State Park,Oakwood
-89.831,42.422,Lake - Le - Aqua - Na State Park,Lena
-89.316,41.324,Lake De Pue City Park,De Pue
-89.612,39.195,Lake Lou Yaeger,Litchfield
-88.471,39.346,Lake Mattoon Campground East,Mattoon
-88.47,39.359,Lake Mattoon Campground West,Mattoon
-89.383,37.779,Lake Murphysboro State Park,Murphysboro
-89.262,39.525,Lake Taylorville City Campground,Taylorville
-87.719,39.339,Lincoln Trail State Park,Marshall
-89.845,39.981,Lincolns New Salem Historic Site,Petersburg
-88.76,39.434,Lithia Springs - Shelbyville Lake,Shelbyville
-89.162,37.644,Little Grassy Lake - Crab Orchard NWR,Makanda
-88.665,40.892,Livingston County 4-H Park,Pontiac
-90.154,41.898,Lock and Dam 13 - Mississippi River,Fulton
-88.739,39.455,Lone Point - Lake Shelbyville,Shelbyville
-89.323,42.033,Lowden Memorial State Park,Oregon
-88.6,42.285,Marengo Ridge County Park,Marengo
-87.813,39.448,Mill Creek Park,Marshall
-90.164,42.144,Mississippi Palisades State Park,Savanna
-88.728,40.413,Moraine View State Park,LeRoy
-89.967,41.841,Morrison Rockwood State Park,Morrison
-91.384,40.544,Nauvoo State Park,Nauvoo
-89.001,38.069,North Sandusky - Rend Lake,Benton
-88.661,37.409,Oak Point   -   Lake Glendale,Vienna
-88.023,39.659,Oakland City Park,Oakland
-87.902,39.004,Oblong Park,Oblong
-88.773,39.445,Opossum Creek - Shelbyville Lake,Shelbyville
-87.695,39.634,Paris City Park,Paris
-88.36,42.071,Paul Wolff Campground - Burnidge Wolff Preserve,Close to RR
-89.321,42.362,Pecatonica River Forest Preserve,Pecatonica
-90.542,38.977,Pere Marquette State Park,Grafton
-88.379,37.603,Pharoah  -  Garden Of The Gods,Harrisburg
-89.422,37.516,Pine Hills,Jonesboro
-88.267,37.615,Pine Ridge  -  Pounds Hollow,Karber's Ridge
-90.761,39.644,Pittsfield City Lake,Pittsfield
-88.15,40.284,Prairie Pines Campground,Rantoul
-89.926,41.672,Prophetstown State Park,Prophetstown
-89.425,38.005,Pyramid State Park,Pinckneyville
-90.408,39.306,Rainey City Park,Carrollton
-89.125,39.159,Ramsey Lake State Park,Ramsey
-89.805,37.972,Randolph County State Conservation Area,Chester
-87.836,38.73,Red Hills Lake State Park,Sumner
-88.656,37.523,Redbud - Bell Smith Springs,Ozark
-89.948,40.478,Rice Lake State Conservation Area,Canton
-90.066,40.301,Riverfront City Park - Havana,Havana
-89.617,39.857,Riverside Park,Springfield
-87.742,38.997,Robinson City Park,Robinson
-88.978,42.37,Rock Cut State Park,Loves Park
-88.39,37.693,Saline County State Conservation Area,Equality
-88.591,38.543,Sam Dale Lake Conservation Area,Johnsonville
-88.122,39.016,Sam Parr State Park,Newton
-89.866,40.411,Sand Ridge State Forest - Forest City,Topeka
-89.488,39.655,Sangchris Lake State Park,Rochester
-90.553,40.083,Schuy - Rush Park,Rushville
-89.841,38.551,Scott AFB Military,Belleville
-89.368,42.276,Seward Bluffs Forest Preserve,Seward
-88.87,41.761,Shabbona Lake State Park,Shabbona
-90.878,41.448,Shady Creek - Mississippi River,Muscatine
-89.471,39.179,Sherwood Forest,Hillsboro
-90.955,39.896,Siloam Springs State Park,Clayton
-88.373,40.457,South City (Gibson) Park,Gibson City
-88.936,38.035,South Marcum  - Rend Lake,Benton
-89.006,38.059,South Sandusky -  Rend Lake,Benton
-90.67,40.476,Spring Lake Park - Macomb,Macomb
-89.847,40.474,Spring Lake State Conservation Area,Manito
-89.011,41.321,Starved Rock State Park,Utica
-88.763,38.72,Stephen A. Forbes State Park,Kinmundy
-89.235,42.464,Sugar River Forest Preserve,Durand
-88.641,37.542,Teal Pond,
-90.117,41.949,Thomson Causeway -  Mississippi River,Thomson
-88.233,37.459,Tower Rock,Harrisburg
-89.359,37.482,Trail of Tears State Forest,Jonesboro
-89.413,37.686,Turkey Bayou,Murphysboro
-88.038,39.697,Walnut Point State Park,Oakland
-91.446,40.355,Warsaw City Campground,Warsaw
-89.363,38.28,Washington County Lake State Conservation Area,Nashville
-90.012,39.6,Waverly Lake City Park,Waverly
-88.934,38.111,Wayne Fitzgerrell State Park,Whittington
-90.898,40.233,Weinberg - King State Park,Augusta
-88.924,40.117,Weldon Springs State Park,Clinton
-89.007,38.068,West Sandusky - Rend Lake,Sesser
-89.475,41.993,White Pines Forest State Park,Polo
-88.626,39.535,Whitley Creek - Lake Shelbyville,Sullivan
-89.796,42.497,Winslow Community Park,Winslow
-88.687,39.477,Wolf Creek State Park,Windsor
-89.437,40.878,Woodford State Conservation Area,Low Point
-86.578,41.221,Bass Lake State Beach,Knox
-85.251,41.444,Bixler Lake City Campground,Kendallville
-84.998,39.436,Brookville Lake,Brookville
-86.271,39.177,Brown County State Park,Nashville
-86.097,38.41,Buffalo Trace Co Park,Palmyra
-87.64,37.944,Burdette Park,Evansville
-86.027,39.355,Camp Atterbury Military,Edinburgh
-87.458,39.944,Cayuga Park Campground,Cayuga
-86.604,38.199,Celina Recreation Area,Bristow
-85.402,41.341,Chain OLakes State Park,Albion
-85.646,38.449,Charlestown State Park,Charlestown
-85.939,38.546,Clark State Forest,Henryville
-85.418,38.76,Clifty Falls State Park,Madison
-86.821,38.877,Crane MWR Military,Crane
-85.865,38.46,Deam Lake  State Rec Area,Borden
-86.404,40.608,Deer Creek Co Park,Camden
-86.041,38.725,Delaney Creek Park,Salem
-86.885,38.317,Dubois County Park,Huntingburg
-86.983,41.671,Dunewood - Indiana Dunes National Lakeshore,Chesterton
-87.417,40.687,Earl Park Rest Area,Fowler
-85.809,41.58,Elkhart County Fairgrounds,Goshen
-86.783,38.257,Ferdinand State Forest,Ferdinand
-87.372,39.334,Fowler County Park,Terre Haute
-85.019,39.405,Franklin County Park,Brookville
-86.573,40.692,French Post Co Park,Logansport
-86.589,37.952,German Ridge,Cannelton
-87.041,38.549,Glendale State Fish and Wildlife Area,Montgomery
-87.244,38.994,Greene - Sullivan State Forest,Dugger
-86.431,39.013,Hardin Ridge,
-85.702,38.777,Hardy Lake  State Rec Area,Unknown
-87.944,38.09,Harmone State Park,New Harmony
-87.323,39.49,Hawthorne County Park,Terre Haute
-85.973,39.3,Heflen Co Park,Edinburgh
-85.42,41.387,Hidden Diamonds City Park,Albion
-87.959,37.814,Hovey Lake State Fish and Wildlife Area,Mt.Vernon
-87.063,41.657,Indiana Dunes State Park,Chesterton
-85.969,39.361,Irwin City Park,Edinburgh
-86.021,38.86,Jackson - Washington State Forest,
-85.119,41.112,Johnny Appleseed Park,Fort Wayne
-86.043,39.38,Johnson County Park,Edinburgh.
-85.436,40.843,Kil-So-Quah - J. Edward Roush Lake,Huntington
-87.517,38.698,Kimmell City Park,Vincennes
-85.837,41.235,Kosciusko County Fairgrounds,Warsaw
-85.471,40.893,Lake Clare Park Camp,Huntington
-87.079,39.891,Lake Waveland Park,Waveland
-86.875,39.487,Lieber  State Rec Area,Cloverdale
-86.996,38.104,Lincoln State Park,Lincoln City
-87.539,38.683,Lincoln Trail,
-85.629,40.768,Lost Bridge State Rec Area - Salamonie Lake,Andrews
-87.329,38.193,Lynnville Park,Lynnville
-85.365,38.732,Madison City Park,Madison
-86.722,38.697,Martin State Forest,Shoals
-86.372,39.375,Mason Ridge - Morgan Monroe State Forest,Martinsville
-86.726,39.283,McCormicks Creek State Park,Spencer
-85.94,40.703,Mississinewa Lake - Miami Recreation Area,Peru
-87.041,38.669,Montgomery Rec Park,Montgomery
-86.422,39.335,Morgan - Monroe State Forest,Martinsville
-84.973,39.488,Mounds  State Rec Area - Brookville Lake,Brookville
-85.616,40.106,Mounds State Park,Anderson
-85.582,40.745,Mt. Etna  State Rec Area,Andrews
-85.616,38.99,Muscatatuck,North Vernon
-86.658,38.4,Newton Stewart  State Rec Area - Patoka Lake,Birdseye
-86.29,38.196,OBannon Woods State Park,Corydon
-85.123,40.725,Ouabache State Park,Bluffton
-87.508,38.724,Ouabache Trails County Park,Vincennes
-86.844,39.316,Owen Putnam State Forest,Spencer
-85.064,38.745,Paul Ogle Riverfront Park,Vevay
-86.439,39.083,Paynetown  State Rec Area - Monroe Lake,
-85.271,41.681,Pigeon River State Fish and Wildlife Area,Mongo
-85.842,41.246,Pike Lake County Campground,Warsaw
-87.157,38.36,Pike State Forest,Winslow
-85.022,41.708,Pokagon State Park,Angola
-86.35,41.537,Potato Creek State Park,North Liberty
-87.469,39.285,Prairie Creek County Park,Terre Haute
-85.28,40.139,Prairie Creek Park,Muncie
-87.255,38.486,Prides Creek Co Park,Petersburg
-86.832,40.503,Prophetstown State Park,Battle Ground
-85.002,39.581,Quakertown  State Rec Area - Brookville Lake,Brookville
-87.075,39.734,Raccoon - Cecil M. Harden Lake,Rockville
-86.85,39.399,Rattlesnake - Owen Putnam State Forest,Vandalia
-87.241,39.017,Res 26 - Greene - Sullivan State Forest,Dugger
-86.412,39.263,Riddle Point Park on Lake Lemon,Unionville
-87.218,39.782,Rockville Lake County Park,Rockville
-87.076,40.405,Ross Camp,West Lafayette
-86.661,38.062,Saddle Lake Rec Area,Tell City
-85.629,40.768,Salamonie State Lake - Lost Bridge West SRA,Lagro
-87.255,38.059,Scales Lake Park,Boonville
-87.076,39.931,Shades State Park,Waveland
-87.232,39.165,Shakamak State Park,Jasonville
-86.019,38.07,South Harrison Co Park,Elizabeth
-86.412,38.733,Spring Mill State Park,Mitchell
-86.564,38.485,Springs Valley Rec Area,Paoli
-86.077,38.817,Starve Hollow  State Rec Area,Vallonia
-85.034,41.668,Steuben County Park,Angola
-87.394,39.104,Sullivan County Park,Sullivan
-85.303,40.026,Summit Lake State Park,New Castle
-87.142,39.054,Sunset City Park,Linton
-86.477,38.316,Sycamore Springs Park,English
-86.578,41.107,Tippecanoe River State Park,Winamac
-86.643,38.134,Tipsaw,Saint Croix
-87.202,39.882,Turkey Run State Park,Marshall
-87.56,38.092,Vanderburgh 4H Campground,Evansville
-85.229,39.078,Versailles State Park,Milan
-86.679,40.593,Wabash and Erie Canal Park,Delphi
-85.824,40.791,Wabash City RV Park,Wabash
-86.928,38.736,West Boggs Park,Loogootee
-85.438,39.904,Westwood Park,New Castle
-85.969,40.124,White River Campground,Cicero
-84.942,39.612,Whitewater Memorial State Park,Liberty
-87.517,40.971,Willow Slough State Fish and Wildlife Area,Morocco
-86.339,39.186,Yellowwood State Forest,Nashville
-95.582,38.673,110 Mile Park - Pomona Reservoir,Overbrook
-97.657,39.546,Airport Park,Concordia
-98.049,37.175,Anthony City Lake,Anthony
-97.764,37.247,Argonia River Park,Argonia
-100.761,37.148,Arkalon Park,Liberal
-95.751,38.493,Arrow Rock - Melvern Reservoir,Melvern
-95.451,39.638,Atchison County Lake,Atchison
-95.174,39.632,Atchison State Fishing Lake,Atchison
-101.042,39.818,Atwood Lions Club Park,Atwood
-101.042,39.815,Atwood Lions Park,Atwood
-95.779,39.457,Banner Creek,Holton
-94.72,37.023,Baxter Springs Riverside Park,Baxter Springs
-97.288,39.567,Berner Memorial Campground,Clifton
-101.257,37.898,Beymer Water Recreation Park,Lakin
-94.939,37.274,Big Brutus Museum,West Mineral
-95.376,38.912,Bloomington East - Clinton Lake,Lawrence
-96.666,39.683,Blue Rapids/Riverside City Park,Blue Rapids
-98.005,38.633,Boldt Bluff - Kanopolis Lake,Salina
-100,38.069,Buckner Valley Park,Jetmore
-95.446,37.806,Camp Hunter Park,Humboldt
-99.168,38.177,Camp Pawnee,Larned
-96.536,38.693,Canning Creek - Council Grove Lake,Council Grove
-95.678,38.675,Carbolyn Park - Pomona Lake,Ottawa
-95.849,37.257,Card Creek - Elk City Lake,Independence
-97.163,37.275,Cave Park,Oxford
-99.732,38.808,Cedar Bluff State Park - North Shore,Ellis
-99.764,38.772,Cedar Bluff State Park - South Shore,Brownell
-95.609,38.693,Cedar Park - Pomona Reservoir,Ottawa
-96.152,39.703,Centralia Lake,Centralia
-98.114,39.455,Chautauqua Park,Beloit
-97.79,37.753,Cheney State Park - East Shore,Mt.Hope
-97.832,37.724,Cheney State Park - West Shore,Cheney
-95.471,37.284,Cherryvale - Big Hill Lake,Cherryvale
-101.894,37.119,Cimarron,Elkhart
-97.014,39.208,Clay County Park,Wakefield
-95.354,38.942,Clinton State Park,Lawrence
-95.719,38.501,Coeur DAlene - Melvern Lake,Melvern
-97.086,38.391,Cottonwood Point - Marion Lake,Marion
-97.893,39.781,Courtland City Park,Courtland
-94.664,37.476,Crawford State Fishing Lake,Farlington
-94.813,37.644,Crawford State Park,Farlington
-96.936,39.085,Curtis Creek - Milford Lake,Junction City
-95.756,38.248,Dam Site Area - John Redmond Reservoir,Burlington
-96.069,37.646,Damsite - Fall River Lake,El Dorado
-95.104,37.177,Danny Elliott Park,Oswego
-99.947,37.775,Dodge City Roadside Park,Dodge City
-95.736,38.192,Drake City Park,Burlington
-95.078,37.036,East River Park,Chetopa
-95.747,38.536,Eisenhower State Park,Osage City
-96.786,37.833,El Dorado State Park,El Dorado
-95.771,37.256,Elk City State Park,Independence
-98.589,38.361,Ellinwood City Park,Ellinwood
-99.558,38.94,Ellis Lakeside City Campground,Ellis
-95.084,37.047,Elmore Park,Chetopa
-95.241,37.567,Erie City Park,Erie
-96.097,37.652,Fall River State Park,Toronto
-96.901,39.152,Farnum Creek - Milford Lake,Milford
-94.754,37.788,Fort Scott Lake,Fort Scott
-94.715,37.425,Four Oaks RV Park,Pittsburg
-101.337,37.564,Frazier Park,Ulysses
-97.149,38.387,French Creek Cove - Marion Lake,Marion
-96.854,38.894,Geary State Fishing Lake,Junction City
-98.325,39.503,Glen Elder State Park,Glen Elder
-99.311,38.525,Grass Park - La Crosse,Lacrosse
-96.622,39.429,Greenwood Park,Olsburg
-94.723,37.829,Gunn Park,Fort Scott
-97.204,38.055,Harvey County East Park,Newton
-97.583,38.078,Harvey County West Park,Newton
-97.005,38.656,Herrington City Lakes,Herrington
-95.786,38.275,Hickory Creek East - John Redmond Reservoir,Burlington
-95.796,38.271,Hickory Creek West - John Redmond Reservoir,Burlington
-97.108,38.363,Hillsboro Cove - Marion Lake,Marion
-94.888,38.665,Hillsdale State Park,Paola
-98.783,38.514,Hoisington Park,Hoisington
-95.638,38.093,Holiday Park - Le Roy ,Leroy
-95.943,37.754,Holliday Hill - Cross Timbers State Park,Toronto
-97.991,38.667,Horsethief - Kanopolis State Park,Marquette
-95.515,39.671,Horton Mission Lake,Horton
-97.137,39.379,Huntress City Park,Clay Center
-95.288,37.143,Idle Hour Lake,Altamont
-99.958,38.052,Jetmore City Lake,Jetmore
-98.282,39.698,Jewell State Fishing Lake,Jewell
-94.959,38.498,John Brown Memorial Park,Osawatomie
-95.104,37.173,Kamp Siesta,Oswego
-96.493,38.687,Kansas View - Council Cove Lake,Council Grove
-100.002,39.786,Keith Sebelius Lake RA,Norton
-95.736,38.189,Kelley City Park,Burlington
-96.496,38.696,Kit Carson Cove - Council Grove Lake,Council Grove
-97.631,37.614,Lake Afton Park,Goddard
-99.344,37.246,Lake Coldwater,Coldwater
-95.24,38.292,Lake Garnett City Park,Garnett
-94.846,38.596,Lake Miola City Park,Paola
-95.35,37.407,Lake Parsons,Parsons
-95.624,39.004,Lake Shawnee County Campground,Topeka
-97.975,38.604,Langley Point - Kanopolis State Park,Marquette
-94.667,38.369,Linn County Park,LaCygne
-99.579,39.628,Logan Lake City Park,Logan
-95.374,38.838,Lone Star Lake Park,Lawrence
-95.442,39.19,Longview - Perry Lake,Oskaloosa
-95.288,37.143,Louie P. Gartner RA,Altamont
-94.673,38.511,Louisburg Middle Creek State Fishing Lake,Louisburg
-98.051,39.905,Lovewell State Park,Webber
-98.503,38.969,Lucas - Wilson Reservoir,Lucas
-98.692,39.119,Luray North City Park,Luray
-98.21,38.34,Lyons City Campground,Lyons
-98.155,39.67,MAAG Memorial Park,Jewell
-96.149,38.101,Madison City Lake,Madison
-98.215,39.787,Mankato City Park,Mankato
-95.91,37.772,Manns Cove - Cross Timbers State Park,Toronto
-96.993,38.317,Marion County Park,Marion
-97.075,38.381,Marion Cove - Marion Lake,Marion
-95.247,37.338,Marvel Park,Parsons
-96.647,39.839,Marysville City Park,Marysville
-97.249,37.617,McConnell AFB Military,Derby
-97.472,38.476,McPherson State Fishing Lake,Canton
-100.328,37.284,Meade City Park,Meade
-100.438,37.164,Meade State Park,Meade
-98.575,37.278,Medicine Lodge City Park,Medicine Lodge
-95.552,38.66,Michigan Valley - Pomona Reservoir,Michigan Valle
-96.9,39.101,Milford State Park,Milford
-97.711,39.119,Minneapolis City Park,Minneapolis
-98.59,38.936,Minooka - Wilson Reservoir,Dorrance
-96.298,37.364,Moline City Park,Moline
-95.456,37.273,Mound Valley - Big Hill Lake,Cherryvale
-97.173,37.27,Napawalla Park,Oxford
-96.517,38.681,Neosho - Council Cove Lake,Council Grove
-97.039,37.041,Newman Park,Arkansas City
-95.675,37.417,Norman No.1 Museum RV Park,Neodesha
-97.673,38.565,Old Mill - Lindburg,Lindsborg
-95.443,39.225,Old Town - Perry Lake,Oskaloosa
-96.408,39.397,Oregon Trail RV Park,Westmoreland
-94.994,38.528,Osawatomie City Lake,Osawatomie
-97.558,39.105,Ottawa State Fishing Lake,Minneapolis
-95.42,39.11,Outlet - Perry Lake,Perry
-95.783,37.28,Outlet Channel - Elk City Lake,Independence
-95.707,38.515,Outlet Park - Melvern,Melvern
-95.561,38.643,Outlet Park - Pomona Reservoir,Michigan Valle
-95.485,39.144,Perry State Park,Ozawkie
-99.335,39.755,Phillipsburg City Park,Phillipsburg
-94.715,37.425,Pittsburg City,Pittsburg
-95.581,38.654,Pomona State Park,Vassar
-95.781,39.947,Pony Creek Lake,Sabetha
-99.951,39.807,Prairie Dog State Park,Norton
-100.452,37.596,Prairie Wind RV Park,Montezuma
-98.684,37.63,Pratt County Veterans Memorial Park,Pratt
-98.044,39.64,Randall City Park,Randall
-95.763,38.256,Redmond Cove North - John Redmond Reservoir,Burlington
-95.759,38.254,Redmond Cove South - John Redmond Reservoir,Burlington
-96.503,38.709,Richey Cove North - Council Grove Lake,Council Grove
-96.502,38.702,Richey Cove South - Council Grove Lake,Council Grove
-95.589,37.036,Rivercrest - Walter Johnson City Park,Coffeyville
-94.911,39.332,Riverfront City Park,Leavenworth
-97.962,38.607,Riverside - Kanopolis Reservoir,Salina
-95.754,38.25,Riverside East - John Redmond Reservoir,Burlington
-95.756,38.239,Riverside West - John Redmond Reservoir,Burlington
-95.454,39.122,Rock Creek - Perry Lake,Perry
-94.752,37.815,Rock Creek Lake - Fort Scott,Fort Scott
-96.105,37.662,Rock Ridge Cove North - Fall River Lake,Toronto
-95.376,38.891,Rockhaven - Clinton Lake,Lawrence
-97.622,39.829,Rocky Pond City Park,Belleville
-95.798,37.521,Rollin RED Vandever Memorial Park,Fredonia
-96.939,39.06,Rolling Hills - Milford Lake,Junction City
-95.902,39.903,Sabetha Lake,Sabetha
-95.453,37.646,Santa Fe City RV Park,Chanute
-97.053,37.703,Santa Fe Lake - Augusta,Augusta
-96.525,38.685,Santa Fe Trail - Council Grove Lake,Council Grove
-100.495,39.839,Sappa Park,Oberlin
-96.937,39.143,School Creek - Milford Lake,Wakefield
-100.918,38.668,Scott State Park,Scott City
-96.184,37.128,Sedan City Park,Sedan
-95.812,39.217,Shawnee State Fishing Lake,Silver Lake
-100.236,39.36,Sheridan State Fishing Lake,Hoxie
-95.432,39.145,Slough Creek - Perry Lake,Perry
-98.794,39.785,Smith Center Roadside Area,Smith Center
-95.248,38.268,South Lake Veterans Memorial Park - Garnett,Garnett
-95.746,37.867,South Owl Lake,Yates Center
-96.073,39.19,St Marys Riverside Park,St. Marys
-101.8,39.767,St. Francis City Campground,St. Francis
-98.202,38.205,Sterling Lake Park,Sterling
-96.653,39.308,Stockdale - Tuttle Creek Reservoir,Manhattan
-99.28,39.435,Stockton City Park,Stockton
-95.866,38.484,Sun Dance - Melvern Lake,Lebo
-96.534,38.369,Swope Park,Cottonwood Fal
-98.488,38.969,Sylvan - Wilson Reservoir,Lucas
-101.759,37.961,Syracuse Sand Dunes,Syracuse
-95.595,37.036,The Woods - Walter Johnson City Park,Coffeyville
-97.613,38.866,Thomas City Park,Salina
-96.972,39.214,Timber Creek - Milford Lake,Junction City
-95.446,37.296,Timber Hill - Big Hill Lake,Cherryvale
-95.942,37.775,Toronto Point - Cross Timbers State Park,Toronto
-95.789,38.505,Turkey Point  - Melvern Lake,Osage City
-96.633,39.279,Tuttle Creek Cove - Tuttle Creek Lake,Manhattan
-96.589,39.256,Tuttle Creek State Park,Manhattan
-94.756,36.802,Twin Bridges State Rec Area,
-97.988,38.633,Venango - Kanapolis Reservoir,Marquette
-97.028,37.053,Walnut River City Park,Arkansas City
-96.822,37.842,Walnut River RV Park,El Dorado
-95.151,39.535,Warnock Lake Park,Atchison
-97.054,39.809,Washington City Park,Washington
-96.744,39.693,Waterville City,Waterville
-99.449,39.41,Webster State Park,Stockton
-97.52,37.216,Wellington Lake East Rec Area,Wellington
-97.528,37.217,Wellington Lake West Rec Area,Wellington
-95.799,38.219,West Wingwall - John Redmond Reservoir,Burlington
-96.077,37.67,White Hall Bay - Fall River Lake,El Dorado
-95.675,37.697,Wilson State Fishing Lake,Buffalo
-98.495,38.909,Wilson State Park,Sylvan Grove
-96.896,37.346,Winfield City Lake,Winfield
-97.01,37.238,Winfield Fairgrounds RV,Winfield
-95.568,38.676,Wolf Creek - Pomona Reservoir,Michigan Valle
-98.588,38.354,Wolf Pond Park,Ellinwood
-95.436,38.926,Woodridge - Clinton Lake,Lawrence
-98.014,38.644,Yankee Run - Kanopolis Lake,Salina
-95.799,37.835,Yates Center Reservoir,Yates Center
-83.166,42.812,Addison Oaks County Park,Leonard
-88.925,47.04,Agate Beach,Toivola
-83.803,44.574,Alcona Park 1,Glennie
-82.515,42.658,Algonac State Park,Marine City
-84.465,45.524,Aloha State Park,Cheboygan
-84.257,44.407,Ambrose Lake - State Forest,West Branch
-87.493,46.226,Anderson Lake West - Gwinn State Forest,Gwinn
-85.038,46.704,Andrus Lake - State Forest,Paradise
-85.04,42.008,Angel Cove,Coldwater
-83.836,42.507,Appleton Lake - Brighton Rec Area,Brighton
-85.522,44.673,Arbutus No. 4 - State Forest,Traverse City
-83.548,43.281,Arthur Latham Park,Millington
-83.688,44.05,Au Gres City Park,Au Gres
-84.307,46.488,Aune - Osborn RV Park,Sault Ste. Marie
-84.307,46.488,Aune Osborn RV Park,Sault Ste. Marie
-86.838,46.394,Autrain Lake,Au Train
-84.187,44.932,Avery Lake - State Forest,Atlanta
-88.501,46.761,Baraga State Park,Baraga
-85.36,45.11,Barnes County Park,Eastport
-85.284,42.633,Barry Expo Center,Hastings
-87.586,46.263,Bass Lake 1- State Forest,Gwinn
-88.59,46.129,Bates Township Park - Sunset Lake,Iron River
-85.528,44.492,Baxter Bridge - State Forest,Manton
-83.908,43.667,Bay City State Park,Bay City
-86.708,46.442,Bay Furnace,Munising
-84.78,46.45,Bay View,Raco
-86.031,44.148,Bear Track,Irons
-85.495,45.657,Beaver Island - State Forest,Beaver Island
-83.793,44.93,Beaver Lake County Park,Lachine
-85.89,43.669,Benton Lake,White Cloud
-89.574,46.591,Bergland Town Park,Bergland
-85.121,42.975,Bertha Brock County Park,Ionia
-88.428,46.092,Bewabic State Park,Crystal Falls
-84.38,44.945,Big Bear Lake - State Forest,Johannesburg
-84.388,44.942,Big Bear Point - State Forest,Gaylord
-85.582,43.524,Big Bend Park,White Cloud
-88.085,46.865,Big Erics Bridge - State Forest,L'Anse
-85.594,46.039,Big Knob - State Forest,Naubinway
-88.573,46.612,Big Lake State Forest,
-85.078,43.907,Big Mud Lake - State Forest,Lake Station
-84.192,44.927,Big Oaks - State Forest,Atlanta
-85.495,45.656,Bill Wagner Memorial Park,Beaver Island
-83.846,42.502,Bishop Lake - Brighton Rec Area,Pinckney
-84.397,43.71,Black Creek - State Forest,Sanford
-86.12,43.748,Black Lake Co Park,Walkerville
-84.266,45.491,Black Lake Trail Camp - Mackinaw State Forest,Cheboygan
-85.364,46.117,Black River - State Forest,Naubinway
-90.052,46.664,Black River Harbor,Ironwood
-85.071,43.525,Blanchard Millpond Park,Blanchard
-85.762,46.669,Blind Sucker 1 - State Forest,Newberry
-85.755,46.668,Blind Sucker 2 - State Forest,Deer Park
-85.437,43.849,Blodgett Landing,Hersey
-86.193,43.452,Blue Lake County Park,Holton
-88.914,46.662,Bob Lake,Mass City
-89.673,46.359,Bobcat Lake,Marenisco
-85.337,46.706,Bodi Lake - State Forest,Newberry
-89.133,46.408,Bond Falls Flowage,Paulding
-87.272,45.991,Boney Falls,Cornell
-85.94,43.888,Bowman Bridge,Baldwin
-84.99,41.932,Branch County Fairgrounds RV,Coldwater
-85.825,43.914,Bray Creek - State Forest,Baldwin
-84.972,46.008,Brevort Lake,Moran
-84.556,46.413,Brimley State Park,Brimley
-85.685,42.455,Brookside City Park,Otsego
-85.548,43.561,Brower County Park,Stanwood
-85.69,43.639,Brush Lake,White Cloud
-89.053,46.314,Burned Dam,Watersmeet
-84.619,45.401,Burt Lake State Park,Indian River
-84.647,44.663,Burtons Landing - State Forest,Grayling
-86.451,43.935,Buttersville Park,Ludington
-85.367,41.797,Cade Lake County Park,Sturgis
-84.506,43.873,Calhoun City Campground,Beaverton
-83.63,42.58,Camp Dearborn,Milford
-84.776,44.634,Camp Grayling Military - MI ARNG,Grayling
-84.775,45.44,Camp Petosega,Alanson
-86.549,46.059,Camp Seven Lake,Rapid River
-84.464,44.605,Canoe Harbor - State Forest,Grayling
-87.941,45.892,Carney Lake - Crystal Falls State Forest,Iron Mountain
-84.721,46.032,Carp River,St. Ignace
-85.725,44.036,Carrieville - State Forest,Luther
-86.459,43.975,Cartier Park Campground,Ludington
-83.272,43.947,Caseville County Park,Caseville
-84.992,44.613,CCC Bridge - State Forest,Kalkaska
-84.831,45.746,Cecil Lakeview City Park,Cecil
-87.398,45.502,Cedar River North - State Forest,Cedar River
-84.418,45.658,Cheboygan State Park,Cheboygan
-86.495,43.554,Claybanks Township Park,New Era
-84.18,45.133,Clear Lake State Park,Atlanta
